Name,Attribute,Type,Level,Attack,Defense,Description,Property,Status,Limitation text
Turtle Oath,,Magic,,,,"This card is used to Ritual Summon ""Crab Turtle"". You must also offer monsters whose total Level Stars equal 8 or more as a Tribute from the field or your hand.",Ritual,,
Turtle Raccoon,WATER,Aqua,3,700.0,900.0,"A cunning raccoon protected by a solid turtle shell, it attacks with deception.",,,
Turtle Tiger,WATER,Aqua,4,1000.0,1500.0,A tiger encased in a protective shell that attacks with razor-sharp fangs.,,,
Turu-Purun,WATER,Aqua,2,450.0,500.0,"A strange, one-eyed monster that can fell an enemy with a single stab of its spear.",,,
Twin Long Rods #1,WATER,Aqua,3,900.0,700.0,"With whip-like arms, this creature can attack enemies from a distance.",,,
Twin Long Rods #2,WATER,Aqua,3,850.0,700.0,An amphibious creature with two whip-like tails.,,,
Twin-Headed Fire Dragon,FIRE,Pyro,6,2200.0,1700.0,Two dragons fused as one from the effects of the Big Bang.,,,
Twin-Headed Thunder Dragon,LIGHT,Thunder  / Fusion,7,2800.0,2100.0,Thunder Dragon + Thunder Dragon,,,
Two-Headed King Rex,EARTH,Dinosaur,4,1600.0,1200.0,A powerful monster whose two heads attack as one.,,,
Two-Mouth Darkruler,EARTH,Dinosaur,3,900.0,700.0,"A dinosaur with two deadly jaws, it stores electricity in its horn and releases high voltage bolts from the mouth on its back.",,,
Two-Pronged Attack,,Trap,,,,Select and destroy 2 of your monsters and 1 of your opponent's monsters.,,,
Tyhone,WIND,Winged Beast,4,1200.0,1400.0,"Capable of firing cannonballs from its mouth for long-range attacks, this creature is particularly effective in mountain battles.",,,
Tyhone #2,FIRE,Dragon,6,1700.0,1900.0,A crimson dragon that spits fireballs to create a blazing sea of fire.,,,
Type Zero Magic Crusher,,Trap,,,,"For each Magic Card that you discard from your hand, inflict 500 points of Direct Damage to your opponent's Life Points.",Continuous,,
UFO Turtle,FIRE,Machine  / Effect,4,1400.0,1200.0,"When this card is sent to the Graveyard as a result of battle, you may select 1 FIRE monster with an ATK of 1500 or less from your Deck and Special Summon it to the field in face-up Attack Position (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled.",,,
Ultimate Offering,,Trap,,,,"At the cost of 500 Life Points per monster, a player is allowed  an extra Normal Summon or Set.",Continuous,,
Umi,,Magic,,,,"Increases the ATK and DEF of all Fish, Sea Serpent, Thunder, and Aqua-Type monsters by 200 points. Also decreases the ATK and DEF of all Machine and Pyro-Type monsters by 200 points.",Field,,
Umiiruka,,Magic,,,,Increases the ATK of all WATER monsters by 500 points and decreases their DEF by 400 points.,Field,,
United We Stand,,Magic,,,,"For every face-up monster you control, increase the ATK and DEF of monsters equipped with this card by 800 points.",Equip,Limited,
Unknown Warrior of Fiend,DARK,Warrior,3,1000.0,500.0,The speed of this warrior creates an intense vacuum that can slice through a monster's hide.,,,
Upstart Goblin,,Magic,,,,Draw 1 card from your Deck. Your opponent gains 1000 Life Points.,,Limited,
Uraby,EARTH,Dinosaur,4,1500.0,800.0,"Fast on its feet, this dinosaur rips enemies to shreds with its sharp claws.",,,
Ushi Oni,DARK,Fiend,6,2150.0,1950.0,"A bull fiend restored by the dark arts, this monster appears out of a jar.",,,
Valkyrion the Magna Warrior,EARTH,Rock  / Effect,8,3500.0,3850.0,"You may Special Summon this card by offering ""Alpha The Magnet Warrior"", ""Beta The Magnet Warrior"", and ""Gamma The Magnet Warrior"" from your hand or the field as a Tribute.  If ""Alpha The Magnet Warrior"", ""Beta The Magnet Warrior"", and ""Gamma The Magnet Warrior"" are in the Graveyard, you can offer this card as a Tribute to Special Summon these 3 cards to the field.",,,
Vengeful Bog Spirit,,Magic,,,,All monsters on the field cannot attack in the same turn that they are summoned (includes Flip Summon and Special Summon).,Continuous,,
Vermillion Sparrow,FIRE,Pyro  / Fusion,5,1900.0,1500.0,Rhaimundos of the Red Sword + Fireyarou,,,
Versago the Destroyer,DARK,Fiend  / Effect,3,1100.0,900.0,You can substitute this card for any 1 Fusion-Material Monster. You cannot substitute for any other Fusion-Material Monsters in the current Fusion.,,,
Vile Germs,,Magic,,,,A Plant-Type monster equipped with this card increases its ATK and DEF by 300 points.,Equip,,
Violent Rain,WATER,Aqua,4,1550.0,800.0,This monster can call up sudden torrents of battering rain.,,,
Violet Crystal,,Magic,,,,A Zombie-Type monster equipped with this card increases its ATK and DEF by 300 points.,Equip,,
Vishwar Randi,DARK,Warrior,3,900.0,700.0,This lady warrior with unquenchable bloodlust serves the forces of darkness.,,,
Vorse Raider,DARK,Beast-Warrior,4,1900.0,1200.0,The axe in the hand of this evil animal has tasted the blood of many monsters.,,,
Waboku,,Trap,,,,Any damage inflicted by an opponent's monster is decreased to 0 during the turn this card is activated.,,,
Wall Shadow,DARK,Warrior  / Effect,7,1600.0,3000.0,"You cannot Normal Summon this monster. This card can only be Special Summoned by offering ""Labyrinth Wall"" equipped with ""Magical Labyrinth"" as a Tribute. No other Tribute Monsters are necessary.",,,
Wall of Illusion,DARK,Fiend  / Effect,4,1000.0,1850.0,The monster attacking this card is returned to its owner's hand. Any damage resulting from the attack is calculated normally.,,,
War-Lion Ritual,,Magic,,,,"This card is used to summon ""Super War-Lion"". You must also offer monsters whose total Level stars equal 6 or more as a Tribute from the field or your hand.",Ritual,,
Warrior Elimination,,Magic,,,,Destroys all Warrior-Type monsters on the field.,,,
Warrior of Tradition,EARTH,Warrior  / Fusion,6,1900.0,1700.0,Sonic Maid + Beautiful Headhuntress,,,
Wasteland,,Magic,,,,"Increases the ATK and DEF of all Dinosaur, Zombie, and Rock-Type monsters by 200 points.",Field,,
Water Element,WATER,Aqua,3,900.0,700.0,"A spirit that dwells in water, this creature generates a mist to cloud the vision of foes.",,,
Water Girl,WATER,Aqua,4,1250.0,1000.0,A lovely lady who can launch water projectiles that turn into lethal ice spikes before they reach an opponent.,,,
Water Magician,WATER,Aqua,4,1400.0,1000.0,This monster swamps an opponent with an almost endless supply of water.,,,
Water Omotics,WATER,Aqua,4,1400.0,1200.0,Transforms the water overflowing from a jar into attacking dragons.,,,
Waterdragon Fairy,WATER,Aqua,3,1100.0,700.0,A water fairy that is said to be able to summon a giant sea serpent.,,,
Weather Control,LIGHT,Fairy,2,600.0,400.0,This creature controls weather and is often the cause of mountain storms.,,,
Weather Report,WATER,Aqua  / Effect,4,950.0,1500.0,"FLIP: Destroys all opponent's face-up ""Swords of Revealing Light"" on the field. If ""Swords of Revealing Light"" is destroyed, you can perform your Battle Phase twice this turn (or your next turn, if activated during opponent's turn).",,,
Wetha,WATER,Aqua,3,1000.0,900.0,A spirit that controls rain and is capable of summoning hurricanes to blow the enemy away.,,,
Whiptail Crow,DARK,Fiend,4,1650.0,1600.0,Attacks from the skies with a whip-like tail.,,,
White Dolphin,WATER,Fish,2,500.0,400.0,A white dolphin with a horn that summons huge tidal waves.,,,
White Hole,,Trap,,,,"When your opponent plays ""Dark Hole"", the monsters on your side of the field are not destroyed.",,,
White Magical Hat,LIGHT,Spellcaster  / Effect,3,1000.0,700.0,"When this card inflicts damage to your opponent's Life Points, 1 card must be discarded randomly from your opponent's hand to the Graveyard.",,,
Wicked Dragon with the Ersatz Head,WIND,Dragon,3,900.0,900.0,A two-headed dragon with a pair of jaws that can tear an enemy to shreds.,,,
Wicked Mirror,DARK,Fiend,2,700.0,600.0,"A wicked mirror that hypnotizes enemies, diverting attacks from their intended targets.",,,
Widespread Ruin,,Trap,,,,"When your opponent attacks with a monster, destroy his/her Attack Position monster with the highest ATK.",,,
Wilmee,EARTH,Beast,4,1000.0,1200.0,A rabid rabbit that tears its way through opposition with its sharp claws.,,,
Windstorm of Etaqua,,Trap,,,,Shift the position of all your opponent's face-up Monster Cards on the field to the opposite position (Defense Position to Attack Position or vice versa).,,,
Wing Eagle,WIND,Winged Beast,5,1800.0,1500.0,This flying creature never misses an intended target.,,,
Wing Egg Elf,LIGHT,Fairy,3,500.0,1300.0,This fairy in an eggshell uses massive wings to blow back almost any projectile attack.,,,
Winged Cleaver,EARTH,Insect,2,700.0,700.0,Few can withstand the scythe-like arms of this dangerous creature.,,,
"Winged Dragon, Guardian of the Fortress #2",WIND,Winged Beast,4,1200.0,1000.0,This monster's wings are capable of generating tornadoes.,,,
"Winged Dragon,Guardian of the Fortress #1",WIND,Dragon,4,1400.0,1200.0,A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue.,,,
Winged Egg of New Life,LIGHT,Fairy,5,1400.0,1700.0,Legend has it that this creature can fortell the birth of children.,,,
Wings of Wicked Flame,FIRE,Pyro,2,700.0,600.0,Crimson wings of fire make this a very lethal creature.,,,
Wingweaver,LIGHT,Fairy,7,2750.0,2400.0,A six-winged fairy who prays for peace and hope.,,,
Witch of the Black Forest,DARK,Spellcaster  / Effect,4,1100.0,1200.0,"When this card is sent from the field to the Graveyard, move 1 monster with a DEF of 1500 or less from your Deck to your hand. Your Deck is then shuffled.",,Limited,
Witch's Apprentice,DARK,Spellcaster  / Effect,2,550.0,500.0,"As long as this card remains face-up on the field, increase the ATK of all DARK monsters by 500 points and decrease the ATK of all LIGHT monsters by 400 points.",,,
Witty Phantom,DARK,Fiend,4,1400.0,1300.0,"Dressed in a night-black tuxedo, this creature presides over the darkness.",,,
Wodan the Resident of the Forest,EARTH,Warrior  / Effect,3,900.0,1200.0,Increase this card's ATK by 100 points for every Plant-Type monster that is face-up on the field.,,,
Wolf,EARTH,Beast,3,1200.0,800.0,A rare wolf that can follow the slightest scent of an enemy.,,,
Wood Clown,EARTH,Warrior,3,800.0,1200.0,A creature with a wicked smile and a lethal sickle.,,,
Wood Remains,DARK,Zombie,3,1000.0,900.0,A living corpse of wood re-animated by the powers of darkness.,,,
World Suppression,,Trap,,,,You can activate this card when a Field Magic Card is activated.  Negate the Field Magic Card during the turn this card is activated.,,,
Worm Drake,EARTH,Reptile,4,1400.0,1500.0,"Once this monster wraps itself around a victim, there is no escape.",,,
Wow Warrior,WATER,Fish,4,1250.0,900.0,"A fish with arms, legs, and some very sharp teeth.",,,
Wretched Ghost of the Attic,DARK,Fiend,2,550.0,400.0,A harmless monster found in just about any attic.,,,
Yado Karu,WATER,Aqua  / Effect,4,900.0,1700.0,"When this card is changed from Defense Position to Attack Position, you can place any number of cards from your hand at the bottom of your Deck in any order you desire.",,,
Yaiba Robo,DARK,Machine,4,1000.0,1300.0,A cubical machine equipped with cutting blades for shredding an opponent to mincemeat.,,,
Yamadron,FIRE,Dragon,5,1600.0,1800.0,This monster has three fire-breathing heads and can form a sea of blazing flames.,,,
Yamatano Dragon Scroll,WIND,Dragon,2,900.0,300.0,A dragon conjured from the very scroll in which it was depicted.,,,
Yami,,Magic,,,,Increases the ATK and DEF of all Fiend and Spellcaster-Type monsters by 200 points. Also decreases the ATK and DEF of all Fairy-Type monsters by 200 points.,Field,,
Yaranzo,DARK,Zombie,4,1300.0,1500.0,A treasure box containing a monster that attacks any unwary bandit.,,,
Yashinoki,EARTH,Plant,2,800.0,600.0,An intelligent palm tree that drops a hail of rock-hard coconuts on its enemies.,,,
Yormungarde,EARTH,Reptile,3,1200.0,900.0,An extremely long snake that dwells in the world of myth.,,,
Zanki,EARTH,Warrior,5,1500.0,1700.0,His swiftly drawn blade delivers quick and fatal damage.,,,
Zarigun,WATER,Aqua,2,600.0,700.0,A lethal crawfish with extremely dangerous claws.,,,
Zera Ritual,,Magic,,,,"This card is used to summon ""Zera The Mant"". You must also offer monsters whose total Level stars equal 8 or more from the field or your hand as a Tribute.",Ritual,,
Zera The Mant,DARK,Fiend  / Ritual,8,2800.0,2300.0,"This monster is summoned with the Ritual Magic Card, ""Zera Ritual"". You must also offer monsters whose total Level stars equal 7 or more from the field or your hand as a Tribute.",,,
Zoa,DARK,Fiend,7,2600.0,1900.0,A monster whose full potential can be achieved when outfitted with Metalmorph.,,,
Zombie Warrior,DARK,Zombie  / Fusion,3,1200.0,900.0,Skull Servant + Battle Warrior,,,
Zombyra the Dark,DARK,Warrior  / Effect,4,2100.0,500.0,"This card cannot attack a player directly. Each time it destroys a monster in battle, the card's ATK is decreased by 200 points.",,,
Zone Eater,WATER,Aqua  / Effect,1,250.0,200.0,A monster attacked by this card will be destroyed at the End Phase of the fifth turn after the attack.,,,
